32768	0.000000048583984	0.001592
65536	0.000000043487549	0.002850
131072	0.000000030960083	0.004058
262144	0.000000030075073	0.007884
524288	0.000000029674530	0.015558
1048576	0.000000027870178	0.029224
2097152	0.000000031524181	0.066111
4194304	0.000000030807972	0.129218
8388608	0.000000029059649	0.243770
16777216	0.000000036863744	0.618471
